safety_rank,candidate_index,a1,gamma,remote_alias_rms_snr,alias_a1,alias_gamma,alias_gamma_factor
253,14330,0.1874208546542923,0.9359442919496421,1.035371668668655,0.1574208546542923,0.5158221650723058,1.8144708686925954
254,3405,0.18781000343783089,0.9359442919496421,1.035336391846406,0.1578100034378309,0.5158221650723058,1.8144708686925954
255,10812,0.17887842282773292,0.8413951416451951,1.0353247225751658,0.14887842282773292,0.42291199192122364,1.9895277450584161
256,6594,0.1874997051813861,0.9359442919496421,1.035170792302949,0.1574997051813861,0.5158221650723058,1.8144708686925954
257,8467,0.18093901461381579,0.8585191758708333,1.0351570173140416,0.1509390146138158,0.4415704473533125,1.9442405645953673
258,7748,0.18690482003194903,0.9172759353897799,1.0341307207575385,0.15690482003194903,0.4997467747924086,1.8354814511225412
259,3607,0.1916918355562559,0.9828788730000321,1.0338604479193672,0.1616918355562559,0.5607251037949698,1.7528711776018926
260,8958,0.16272195335554407,0.930572040929699,1.0335416040304488,0.13373982003041324,0.46505037616660627,2.0010134140743445
261,6429,0.18073282783416644,0.8413951416451951,1.0332770652837207,0.15073282783416644,0.4278090819876381,1.966753809283338
262,17898,0.19239644972949316,0.980053987485756,1.0332353607030995,0.16239644972949316,0.5607251037949698,1.7478332624182182
263,11835,0.185368036245237,0.8861352236594998,1.0331961323547143,0.155368036245237,0.4731512589614805,1.8728370830175483
264,14137,0.18790290864437215,0.9172759353897799,1.0330289200269793,0.15790290864437215,0.5026318444082005,1.8249459233323786
265,6226,0.18704834003791837,0.906775964583905,1.0329405276558454,0.15704834003791837,0.4926063433495773,1.8407720014689555
266,3935,0.1896943521091144,0.9413475573131851,1.0328289289513448,0.1596943521091144,0.5248074602497725,1.793700792410931
267,12464,0.183873681253575,0.8709635899560806,1.0327636552485377,0.153873681253575,0.4570881896148752,1.9054607179632463
268,11665,0.1647587202584913,0.9146395988343222,1.0324688541380416,0.1356809261620673,0.4570881896148752,2.001013414074343
269,7315,0.18127218078662,0.8365655957558104,1.0319829947978543,0.15127218078662,0.42413098391048815,1.9724227361148545
270,9365,0.1921878985070622,0.9577452351172411,1.0319145166822015,0.1621878985070622,0.5432503314924333,1.7629906133441193
271,1098,0.18076637970356524,0.8317637711026709,1.0318565907271384,0.15076637970356524,0.41927599668460547,1.9838096568365051
272,2888,0.1920513187578637,0.9632743586991879,1.0317013416936598,0.1620513187578637,0.5463865498818543,1.7629906133441198
273,7135,0.18088265707680667,0.8317637711026709,1.0315468416658515,0.15088265707680668,0.42048450836318807,1.9781080029332392
274,19833,0.1916095459597325,0.9495109992021983,1.0314954456164298,0.1616095459597325,0.5354883169202962,1.7731684692264287
275,17054,0.18326913954235335,0.8535913392913661,1.0313032602053087,0.15326913954235336,0.4428432200537847,1.9275249131909364
276,18325,0.1629901659085338,0.9252306262333164,1.031218110885608,0.13404813032855445,0.46238102139926035,2.0010134140743445
277,14439,0.182776033376716,0.8486917881294367,1.0311473758015308,0.152776033376716,0.4377740356320127,1.9386526359522065
278,5764,0.1930116001481632,0.9660508789898136,1.0310558144760782,0.1630116001481632,0.5511248580808259,1.7528711776018933
279,16621,0.18211984166852674,0.8341612282410431,1.0304823234794127,0.15211984166852674,0.42413098391048815,1.966753809283339
280,2757,0.1831400249026539,0.8438203600288409,1.0304237157295724,0.1531400249026539,0.43401026364474377,1.9442405645953673
281,13071,0.18895305410701163,0.909389635177316,1.0303911508574124,0.15895305410701163,0.49831045597052953,1.8249459233323773
282,6030,0.1947533909571731,0.980053987485756,1.0300709422812941,0.1647533909571731,0.5655877570891539,1.7328062271533038
283,17595,0.19552171541197733,0.9885530946569391,1.0298944467744333,0.16552171541197733,0.5737860693092911,1.7228600475555877
284,13703,0.19042780759400674,0.9172759353897799,1.0297539929369635,0.16042780759400674,0.5069907082747045,1.809255910253821
285,3,0.19488235560188039,0.9828788730000321,1.0296898385141144,0.1648823556018804,0.5672179944867406,1.7328062271533031
286,17779,0.15977725297985623,0.9467820160680864,1.0296791143433854,0.13106247062842113,0.4731512589614805,2.0010134140743445
287,12292,0.17816816327779988,0.8317637711026709,1.0295975618200928,0.14834614161556195,0.41567126199773113,2.0010134140743436
288,12831,0.19582425054600283,0.9971259067705326,1.0294706666907107,0.16582425054600283,0.5804301988538249,1.7179083871575884
289,2701,0.18400855017004425,0.8486917881294367,1.0294228371116108,0.15400855017004425,0.44030133272024147,1.9275249131909356
290,11173,0.18680858388572968,0.8759917176331175,1.0292847725390288,0.15680858388572969,0.4677351412871981,1.8728370830175494
291,946,0.1558652066217305,0.9772372209558107,1.028839802725739,0.12739869691592268,0.4883711493797627,2.0010134140743445
292,18423,0.18700265047623693,0.8709635899560806,1.0287668914300965,0.15700265047623693,0.4637137780291046,1.878235306395005
293,7623,0.19555373852899532,0.9716279515771062,1.0283344069654408,0.16555373852899533,0.5607251037949698,1.7328062271533038
294,6627,0.1911224969250715,0.9146395988343222,1.0281003684353542,0.1611224969250715,0.5069907082747045,1.8040559400917855
295,5440,0.19694814203015648,0.9914024778060788,1.0280168283053315,0.16694814203015648,0.5787619883491206,1.7129709582932136
296,15417,0.18584767541264868,0.8511380382023763,1.0278529440382504,0.15584767541264868,0.44668359215096326,1.9054607179632463
297,11712,0.18499884581656295,0.8462525688072693,1.027824724650804,0.15499884581656295,0.44030133272024147,1.9219850268883039
298,3212,0.19628847142932176,0.9828788730000321,1.0277775483613192,0.16628847142932177,0.5704925797046321,1.7228600475555873
299,2388,0.19004579561753332,0.8912509381337455,1.0273971920020781,0.16004579561753332,0.4869675251658631,1.830206106311056
300,10134,0.1844487907783015,0.8341612282410431,1.0272889795024018,0.1544487907783015,0.4302788507706685,1.9386526359522076
301,9790,0.18560265513509944,0.8462525688072693,1.0270369497371157,0.15560265513509944,0.4415704473533125,1.9164610627353864
302,12852,0.16247390527696637,0.9225714271547634,1.026867304806834,0.1336674167230392,0.4610520952362225,2.0010134140743445
303,479,0.05893177071798328,0.8317637711026709,1.0268004355257692,0.05,0.41567126199773113,2.0010134140743436
304,7183,0.1947843784564005,0.9386420366721355,1.0263813771546508,0.1647843784564005,0.532414653582118,1.7629906133441202
305,5335,0.05787059350859095,0.7120327999992025,1.0260918799266394,0.05,0.3558360953460096,2.0010134140743445
306,2983,0.16982594141990787,0.8734740357683985,1.0260898454637553,0.14059725893403377,0.4365158322401661,2.0010134140743445
307,15621,0.19548856153289534,0.9495109992021983,1.0260894855906857,0.16548856153289535,0.5432503314924333,1.7478332624182185
308,19278,0.18320862174142222,0.8128305161640995,1.0256903079975999,0.15320862174142222,0.4097321098135415,1.9838096568365062
309,15396,0.17450639615757094,0.8462525688072693,1.0256386990738053,0.14500462000421968,0.42291199192122364,2.0010134140743445
310,678,0.1640876239642977,0.909389635177316,1.025527062380285,0.13521736175605148,0.4544645372095087,2.0010134140743445
311,13839,0.16926040554068317,0.8759917176331175,1.025406955975144,0.14008237921008382,0.4377740356320127,2.0010134140743445
312,14892,0.18626467571482447,0.8389768935652859,1.0252690403596902,0.15626467571482447,0.4377740356320127,1.9164610627353862
313,3102,0.19545245075003848,0.933254300796991,1.0252306197832202,0.16545245075003848,0.5308844442309885,1.7579236139586922
314,9156,0.19907152840025483,0.9857119009006164,1.0251456768771523,0.16907152840025483,0.5787619883491206,1.7031386316718775
315,12477,0.19731196838053106,0.9660508789898136,1.0250404848784656,0.16731196838053106,0.5591135275705602,1.7278259805078635
316,9961,0.19993865435512598,0.012196915077508336,1.0250028209374247,0.2,0.0244061906804198,2.0010134140743445
317,1205,0.19730437505778575,0.9632743586991879,1.0249011421260856,0.16730437505778575,0.557506583166466,1.7278259805078637
318,8839,0.15540814950853746,0.974428550075478,1.0247731390529764,0.12706606011750163,0.4869675251658631,2.0010134140743445
319,15619,0.1997539378448106,0.014044296835779475,1.0246803254306502,0.2,0.0281028263596366,2.0010134140743445
320,17750,0.19213078925847338,0.8912509381337455,1.024553539070001,0.16213078925847338,0.4911905467933636,1.8144708686925954
321,9856,0.19858082969904495,0.9772372209558107,1.0242368746605215,0.16858082969904495,0.5704925797046321,1.7129709582932127
322,10774,0.19047263844395163,0.8709635899560806,1.0240820842494405,0.16047263844395163,0.47179137813158534,1.8460778011783925
323,13995,0.18378561174103325,0.8081649291125372,1.0240283630828617,0.15378561174103325,0.40738027780411284,1.9838096568365051
324,1660,0.19016862033808146,0.8684603593990751,1.0240100168900437,0.16016862033808146,0.46908333051147744,1.8513988942052713
325,17286,0.19679012078989988,0.9413475573131851,1.023865261824247,0.16679012078989988,0.5385797247105718,1.7478332624182191
326,5045,0.19940218005918448,0.9857119009006164,1.023855530939499,0.16940218005918448,0.5787619883491206,1.7031386316718775
327,271,0.19777906872024664,0.960505818386731,1.023845004611272,0.16777906872024664,0.5559042572704037,1.7278259805078637
328,11775,0.19742623295472145,0.9440608762859236,1.0238210515573631,0.16742623295472145,0.5432503314924333,1.7378008287493756
329,11900,0.199088927493977,0.974428550075478,1.0237425645793428,0.169088927493977,0.5688529308438416,1.7129709582932127
330,8867,0.1847950123196655,0.8151734005153627,1.0235951926057936,0.1547950123196655,0.41567126199773113,1.9611011754760477
331,13617,0.19062648584807385,0.8709635899560806,1.0235870411938226,0.16062648584807385,0.47179137813158534,1.8460778011783925
332,15748,0.19503260548514328,0.9199198708622777,1.0235020129617074,0.16503260548514329,0.5188000389289612,1.7731684692264285
333,18346,0.152252791860776,1.0,1.0232606180906116,0.12412716798633888,0.4997467747924086,2.0010134140743445
334,9349,0.17131938957861764,0.8609937521846007,1.0231915593283643,0.14207060164872612,0.4302788507706685,2.0010134140743445
335,13938,0.1961947527369874,0.9252306262333164,1.0230967831420315,0.1661947527369874,0.5248074602497725,1.7629906133441202
336,8568,0.19893175022488968,0.9660508789898136,1.0228782386688164,0.16893175022488968,0.5623413251903491,1.7179083871575884
337,4361,0.1896218341138582,0.8511380382023763,1.0226601318213215,0.1596218341138582,0.4544645372095087,1.8728370830175483
338,3610,0.16582600646341694,0.893819859740991,1.0226514573113348,0.13692122063147114,0.44668359215096326,2.0010134140743445
339,18220,0.18505888531323067,0.8104943654808874,1.0225344256942888,0.15505888531323067,0.4120975190973302,1.966753809283338
340,8775,0.19978491913333413,0.974428550075478,1.0224878443388612,0.16978491913333413,0.5704925797046321,1.708047720059708
341,4189,0.1940895754539298,0.8963961859499502,1.022311934620688,0.1640895754539298,0.49831045597052953,1.7988709151287883
342,1131,0.1986279639167121,0.9495109992021983,1.0220975144585434,0.16862796391671211,0.5495408738576245,1.7278259805078637
343,10877,0.17021284371228212,0.8659643233600653,1.02204708276357,0.141058675030712,0.43276287768448307,2.0010134140743445
344,13414,0.19204488657946372,0.8684603593990751,1.0219472481821787,0.16204488657946373,0.4731512589614805,1.8354814511225401
345,69,0.18445613042566728,0.796617788516731,1.021461584304969,0.15445613042566728,0.40040546833054635,1.9895277450584163
346,15992,0.1912719483798842,0.8609937521846007,1.0214511599165497,0.1612719483798842,0.46505037616660627,1.8513988942052721
347,19421,0.1526691856567667,0.9914024778060788,1.02052443791013,0.12458611544830471,0.4954501908047903,2.0010134140743445
348,17639,0.1813203443731951,0.8058421877614819,1.0203541307943937,0.15153201665578983,0.4027170343254591,2.0010134140743445
349,1044,0.18905158455580207,0.8293732044796284,1.0202460738717714,0.15905158455580207,0.43526124504216906,1.9054607179632472
350,18422,0.17874526067285357,0.8175230379436502,1.0197910726444852,0.149127896231425,0.408554501530831,2.0010134140743445
351,13751,0.19800876122044925,0.9199198708622777,1.0195582962677927,0.16800876122044925,0.5248074602497725,1.7528711776018935
352,19325,0.15741059584716877,0.9495109992021983,1.0195137664880298,0.12907911023923757,0.4745150594812158,2.0010134140743445
353,19126,0.18787159999232783,0.8128305161640995,1.019471649235611,0.15787159999232783,0.42048450836318807,1.9330807675369281
354,3528,0.1859705930734591,0.796617788516731,1.0194478432012946,0.1559705930734591,0.4027170343254591,1.9781080029332403
355,12590,0.15150987780911568,1.0,1.0193129010156856,0.12352149227975362,0.4997467747924086,2.0010134140743445
356,6314,0.1948853628197459,0.8810488730080143,1.0192958715843135,0.1648853628197459,0.4883711493797627,1.8040559400917868
357,6220,0.19072983613536115,0.8389768935652859,1.019144237106575,0.16072983613536115,0.44668359215096326,1.878235306395005
358,78,0.19909762969971223,0.9225714271547634,1.0187470278821935,0.16909762969971223,0.5293586328441946,1.742809826672464
359,13242,0.16860720225464304,0.8709635899560806,1.0185373323498796,0.13963481977783065,0.43526124504216906,2.0010134140743445
360,6670,0.16612468201250247,0.8861352236594998,1.0184104843710402,0.1373044187161372,0.4428432200537847,2.001013414074344
361,14499,0.19934637833933055,0.9199198708622777,1.0182873515083601,0.16934637833933056,0.527837206781577,1.7428098266724639
362,16804,0.19570310036823202,0.8810488730080143,1.0181359787845974,0.16570310036823202,0.48977881936844614,1.7988709151287885
363,18964,0.18744411965294583,0.7989139416674045,1.018006996932899,0.15744411965294583,0.408554501530831,1.9554647878653113
364,3194,0.1750034047257159,0.8341612282410431,1.0178111248887645,0.14566208172025427,0.41686938347033553,2.001013414074344
365,10057,0.19075521302702386,0.8293732044796284,1.0177379786435257,0.16075521302702386,0.4390358656409447,1.8890784771509124
366,17382,0.19568083218052634,0.8709635899560806,1.0171636596449918,0.16568083218052634,0.4813932540001448,1.8092559102538204
367,3802,0.19693643211014106,0.878516656407272,1.0164617576875523,0.16693643211014106,0.48977881936844614,1.7937007924109307
368,13972,0.19586803254248164,0.8684603593990751,1.0163695955515553,0.16586803254248164,0.48000968490811174,1.8092559102538202
369,8283,0.18769194586605148,0.7920452613228854,1.0162783301315166,0.15769194586605148,0.4027170343254591,1.966753809283338
370,755,0.1988876050047687,0.8963961859499502,1.0162509494405096,0.1688876050047687,0.5084520468600939,1.76299061334412
371,6100,0.19131256192963814,0.819879447913879,1.0156437785013321,0.16131256192963814,0.43276287768448307,1.8945235143565924
372,14052,0.19292130624529957,0.8317637711026709,1.0152624170963962,0.16292130624529957,0.44539978186304774,1.8674543746373522
373,3742,0.196717439542331,0.8634754611613358,1.0152300269939518,0.166717439542331,0.4772544648148744,1.809255910253821
374,10596,0.19732197984135763,0.8734740357683985,1.015082625382154,0.16732197984135763,0.4869675251658631,1.7937007924109307
375,19727,0.18907874720588064,0.796617788516731,1.0150360550305724,0.15907874720588064,0.4097321098135415,1.9442405645953673
376,12856,0.0568288153958631,0.6077850313707005,1.0146754856465983,0.05,0.30373860919461043,2.0010134140743445
377,12151,0.17895433038495295,0.8104943654808874,1.0145091518273068,0.14945364172343634,0.4050419451364931,2.0010134140743445
378,7997,0.1986531430389255,0.8810488730080143,1.0142732517057584,0.1686531430389255,0.4954501908047903,1.7782794100389228
379,13363,0.19989285810783985,0.8861352236594998,1.0139093757956834,0.16989285810783986,0.5011872336272722,1.7680722177343196
380,10627,0.19627786844881734,0.8462525688072693,1.013207927620128,0.16627786844881734,0.4637137780291046,1.8249459233323773
381,9820,0.1805905877511953,0.8012167131981434,1.0131303237928628,0.15102427864105927,0.40040546833054635,2.0010134140743445
